Temperature,Humidity,Rainfall,Crop,soil_moisture,soil_type,growth_stage,irrigation_required,water_required_mm
35.99009679,52.22780489,95.3713484,Mango,14,Loamy,Mid,1,30
31.86641378,52.19331595,98.46768642,Mango,28,Sandy,Late,0,0
27.75518664,52.34605806,94.11213345,Mango,23,Clay,Early,0,0
34.72413192,51.4271781,97.31258083,Mango,35,Sandy,Mid,0,0
27.53907547,53.63549533,99.35408185,Mango,13,Clay,Early,1,20
27.69637763,48.5622488,89.85646496,Mango,34,Sandy,Mid,0,0
27.25373364,52.66319725,91.87312479,Mango,54,Clay,Mid,0,0
30.33723921,48.88704844,94.42850522,Mango,51,Loamy,Mid,0,0
31.85744939,45.53106268,91.55845821,Mango,34,Clay,Early,0,0
35.39986338,49.45962621,97.41054011,Mango,27,Sandy,Late,1,30
29.80747243,52.13797867,95.74606104,Mango,49,Loamy,Early,0,0
34.16438906,54.16482251,98.33351125,Mango,17,Clay,Mid,0,0
28.93270187,47.94053996,99.9834242,Mango,48,Clay,Early,1,20
27.98392787,53.33018851,99.61465679,Mango,49,Clay,Late,0,0
31.20478173,54.49960506,94.62954663,Mango,23,Clay,Early,0,0
32.13409675,50.52559148,98.63333684,Mango,41,Clay,Late,0,0
28.91862016,48.13974548,97.01331604,Mango,47,Loamy,Late,0,0
31.09779147,47.41196659,90.28624348,Mango,42,Loamy,Early,0,0
34.73823882,49.08864345,90.65022183,Mango,32,Loamy,Mid,0,0
29.98080499,49.48613279,91.82271568,Mango,24,Loamy,Late,0,0
33.80398664,46.12866113,90.82549241,Mango,42,Sandy,Early,0,0
30.07202564,50.96040505,92.09609766,Mango,34,Loamy,Late,0,0
27.92063282,51.77965917,100.2585673,Mango,26,Clay,Mid,0,0
31.40948821,49.21729127,92.99739415,Mango,42,Clay,Early,0,0
35.7877738,51.94190321,100.2160615,Mango,56,Loamy,Early,0,0
33.36140093,45.02236377,98.81596545,Mango,11,Clay,Early,0,0
35.96054636,48.69677802,98.00644238,Mango,23,Loamy,Mid,1,30
28.33333307,51.39586505,91.67241761,Mango,49,Clay,Late,0,0
32.27652024,50.19368841,95.99487068,Mango,49,Sandy,Early,0,0
31.99490489,50.84881347,97.38741498,Mango,48,Sandy,Late,0,0
27.58258929,48.56916221,95.8445641,Mango,15,Loamy,Late,1,20
29.38471637,45.88744691,100.8124659,Mango,15,Loamy,Mid,0,0
32.38697531,53.2328243,90.21633216,Mango,12,Loamy,Early,0,0
30.91471455,49.92963856,90.14047759,Mango,16,Clay,Late,0,0
35.37775595,45.58110023,97.41586402,Mango,17,Loamy,Early,1,25
32.32362177,52.5896771,93.36718816,Mango,51,Sandy,Early,0,0
28.22373428,47.40519056,97.76832322,Mango,24,Clay,Mid,0,0
27.27433181,47.16808054,95.257992,Mango,56,Loamy,Early,0,0
27.10710832,50.70880979,92.37238878,Mango,38,Clay,Early,0,0
34.89226666,48.75613373,91.63074547,Mango,42,Clay,Late,0,0
33.7462686,48.50387598,92.26439205,Mango,39,Loamy,Mid,0,0
27.3511056,54.43945147,96.27792547,Mango,48,Clay,Early,0,0
32.89300162,52.61323969,94.49161372,Mango,36,Sandy,Late,0,0
35.38598705,51.42664176,90.29643888,Mango,45,Sandy,Mid,0,0
27.5529736,47.90859131,90.40332704,Mango,38,Clay,Mid,0,0
32.82141065,47.45553843,90.89173106,Mango,47,Loamy,Late,0,0
30.17294105,51.0845903,95.23444287,Mango,42,Clay,Late,0,0
29.26382931,54.82257868,100.7586226,Mango,46,Sandy,Late,0,0
32.06097197,51.08494181,96.59816497,Mango,36,Clay,Late,0,0
28.69818144,47.71875722,99.642454,Mango,42,Clay,Late,0,0
29.14305008,49.40983294,97.55155537,Mango,13,Sandy,Early,0,0
28.3471611,53.53903102,90.40260445,Mango,31,Clay,Early,0,0
27.67256197,45.41692012,92.84991507,Mango,11,Clay,Mid,0,0
28.1218093,46.16888595,93.30247448,Mango,19,Loamy,Early,0,0
30.79375683,46.69536813,92.21318555,Mango,14,Loamy,Early,0,0
28.89409382,54.80750249,94.76322976,Mango,19,Sandy,Early,0,0
33.33024826,45.61143594,98.28583013,Mango,42,Sandy,Late,0,0
27.78912455,53.96886679,91.01152997,Mango,47,Sandy,Mid,0,0
31.65333432,48.20662669,91.09745581,Mango,22,Loamy,Mid,0,0
29.75150773,46.73723302,91.405983,Mango,40,Sandy,Mid,0,0
31.32995611,50.22287593,89.78216168,Mango,56,Sandy,Mid,0,0
35.63627319,48.97047762,97.51952041,Mango,45,Sandy,Early,0,0
31.66524687,51.98594645,89.98024312,Mango,54,Loamy,Early,0,0
32.26935342,53.56092806,95.94035356,Mango,33,Clay,Late,0,0
27.81005614,51.59445462,95.89898581,Mango,24,Sandy,Mid,0,0
34.58561471,50.34035336,100.3060719,Mango,38,Clay,Early,0,0
31.27180992,52.23810152,89.74409017,Mango,17,Sandy,Early,0,0
33.93679864,52.72170281,97.4611918,Mango,14,Clay,Late,0,0
31.09154239,47.02058367,91.46664318,Mango,38,Loamy,Late,0,0
31.89356292,49.02450149,89.59371481,Mango,56,Loamy,Late,0,0
32.45465292,50.69693751,95.04871605,Mango,13,Sandy,Early,0,0
35.47478322,47.97230503,97.79072474,Mango,21,Clay,Early,1,25
27.32961444,49.30347234,93.53197359,Mango,54,Loamy,Late,0,0
30.90225239,49.95955487,91.77522598,Mango,11,Sandy,Mid,0,0
29.09382275,45.5661059,96.23520043,Mango,36,Sandy,Late,0,0
30.02086169,46.78393776,96.63721027,Mango,40,Loamy,Late,0,0
34.13072188,51.25786185,96.38808001,Mango,45,Loamy,Late,0,0
33.44619894,53.05980465,98.05089394,Mango,45,Sandy,Late,0,0
35.3915464,52.48823147,91.22881052,Mango,35,Clay,Early,1,25
31.53356352,53.06009323,98.57025046,Mango,52,Clay,Mid,0,0
30.7645515,47.93791463,90.38503469,Mango,36,Clay,Late,0,0
30.01821337,50.0983181,96.08745082,Mango,14,Sandy,Mid,1,30
31.32863689,47.59319575,94.67344737,Mango,29,Loamy,Mid,0,0
33.88004781,54.39416048,89.29147581,Mango,20,Sandy,Mid,0,0
28.07802689,54.9640534,97.45373619,Mango,19,Loamy,Late,0,0
35.53845018,52.94641947,91.54560427,Mango,49,Clay,Early,0,0
28.70595247,50.44030129,95.8946444,Mango,47,Clay,Late,0,0
31.48451729,48.77926304,93.17221967,Mango,15,Loamy,Mid,0,0
27.69819273,51.41593238,100.7720705,Mango,17,Loamy,Mid,0,0
30.41235793,52.48100602,93.92375879,Mango,32,Sandy,Early,0,0
32.17752026,54.01352682,91.88766069,Mango,56,Clay,Late,0,0
32.6112614,47.74916499,91.10190759,Mango,35,Sandy,Mid,0,0
29.99677232,81.54156612,67.12534492,Grapes,55,Sandy,Early,0,0
30.7280404,82.42614055,68.38135469,Grapes,52,Sandy,Mid,0,0
32.44577836,83.88504863,68.73932528,Grapes,21,Clay,Early,0,0
37.46566825,80.65968681,66.83872293,Grapes,35,Sandy,Early,1,30
22.03296178,83.74372787,65.34440794,Grapes,22,Sandy,Late,0,0
39.64851881,82.21079946,70.39906054,Grapes,49,Sandy,Mid,0,0
16.77557314,82.75241875,66.76285469,Grapes,27,Sandy,Late,0,0
12.14190714,83.56812483,69.63122027,Grapes,34,Sandy,Mid,0,0
12.7567962,81.62497448,66.77844567,Grapes,42,Sandy,Late,0,0
39.04071989,80.18393287,73.88467027,Grapes,56,Clay,Mid,0,0
39.70772192,82.68593454,74.91506217,Grapes,49,Sandy,Late,0,0
9.467960445,82.29335466,66.02765219,Grapes,52,Loamy,Early,0,0
29.58748357,80.91934392,68.06417307,Grapes,21,Sandy,Mid,0,0
17.82803682,80.96093443,65.84748763,Grapes,53,Sandy,Mid,0,0
8.825674745,82.89753705,67.235765,Grapes,45,Clay,Early,0,0
27.83487131,83.51444973,73.02882766,Grapes,57,Clay,Late,0,0
11.02105378,80.55557235,68.23963161,Grapes,13,Loamy,Mid,0,0
17.5862944,80.84806564,71.4065452,Grapes,14,Loamy,Mid,0,0
19.89363946,82.73366439,69.66256816,Grapes,46,Clay,Late,0,0
29.93707596,81.77713468,65.52279323,Grapes,17,Clay,Early,0,0
36.73126647,80.58931938,72.24230804,Grapes,51,Sandy,Late,0,0
20.42094753,81.54185044,66.93065667,Grapes,58,Clay,Late,0,0
25.51939719,83.98351748,69.17281221,Grapes,37,Loamy,Late,0,0
30.50734778,82.71775569,70.08200379,Grapes,40,Sandy,Mid,1,30
18.4269936,80.55625868,69.75734306,Grapes,18,Loamy,Early,0,0
12.087022,83.59398734,68.66813363,Grapes,38,Sandy,Early,0,0
23.60115364,82.48336987,73.23901752,Grapes,23,Clay,Late,0,0
12.80000387,81.20876367,67.10439401,Grapes,49,Loamy,Mid,0,0
38.06099482,82.24729637,65.70148216,Grapes,50,Sandy,Late,0,0
39.06555518,82.03812973,69.30772897,Grapes,31,Sandy,Mid,1,35
33.78372897,81.16314317,74.53557341,Grapes,20,Clay,Mid,0,0
16.76201707,82.00335557,73.28712806,Grapes,32,Clay,Mid,0,0
35.89307536,82.66850729,66.53946559,Grapes,10,Clay,Mid,1,30
21.01245395,81.17931863,66.38448261,Grapes,55,Loamy,Early,0,0
10.89875873,80.01639435,68.69420397,Grapes,46,Sandy,Mid,0,0
16.36251869,83.00471609,71.55665483,Grapes,30,Clay,Mid,0,0
20.28370163,81.32235739,71.06611222,Grapes,35,Loamy,Late,0,0
25.11108456,83.25447587,73.01026829,Grapes,55,Loamy,Late,0,0
33.4641162,83.86742974,67.92204319,Grapes,45,Loamy,Early,0,0
11.7976469,80.86325389,65.06962486,Grapes,32,Clay,Late,0,0
11.36300891,80.03100049,71.18289431,Grapes,10,Clay,Mid,0,0
25.23542319,80.68700527,67.03840888,Grapes,49,Sandy,Late,1,25
15.99050693,81.23966573,74.40198861,Grapes,24,Sandy,Early,0,0
22.4359017,80.18612085,65.3973168,Grapes,30,Clay,Late,0,0
34.76086052,81.03544763,65.70430027,Grapes,56,Loamy,Late,0,0
31.11047251,83.34010951,71.43001582,Grapes,18,Loamy,Early,0,0
28.57828803,80.95628959,73.34232097,Grapes,18,Loamy,Early,0,0
41.18664903,81.01783402,68.68895899,Grapes,19,Sandy,Mid,1,35
27.02766138,83.17093908,70.95666003,Grapes,35,Loamy,Late,0,0
21.19339319,82.33098331,74.62834921,Grapes,50,Sandy,Mid,0,0
10.38004759,83.44518113,67.3917379,Grapes,44,Sandy,Late,0,0
31.3115978,82.56407013,65.01095312,Grapes,34,Loamy,Late,0,0
20.46657776,80.97598029,71.29813872,Grapes,35,Loamy,Mid,0,0
29.36947679,81.53996362,66.13442813,Grapes,20,Clay,Late,0,0
10.72302459,80.02130636,65.2982112,Grapes,47,Clay,Late,0,0
14.97846952,80.49979873,71.63437433,Grapes,11,Loamy,Late,0,0
15.3246651,81.67215994,71.60102999,Grapes,16,Sandy,Early,0,0
18.73932187,81.12109244,73.55807954,Grapes,27,Sandy,Mid,0,0
19.3642553,83.36094029,67.15094741,Grapes,36,Sandy,Early,0,0
41.20733624,81.61051026,65.90227462,Grapes,43,Sandy,Mid,0,0
33.34214482,82.51034633,70.68098614,Grapes,36,Sandy,Mid,0,0
23.81995682,80.12211649,67.2739864,Grapes,26,Clay,Late,0,0
40.66012294,81.24995984,74.03030056,Grapes,52,Loamy,Mid,0,0
11.82768186,80.2827185,74.10225057,Grapes,53,Clay,Early,0,0
13.28504331,83.54193816,65.80006004,Grapes,33,Sandy,Early,0,0
35.83089092,83.32560104,73.67984885,Grapes,34,Sandy,Early,1,30
26.18159716,81.03886263,66.05911698,Grapes,16,Sandy,Mid,0,0
24.57558351,80.70695797,69.706113,Grapes,15,Sandy,Early,0,0
29.67229086,83.71498986,66.48490371,Grapes,33,Loamy,Mid,0,0
39.37102553,81.25353895,74.08101744,Grapes,42,Sandy,Early,0,0
17.66558428,82.92903419,69.8671263,Grapes,58,Loamy,Early,0,0
24.06679352,82.66396666,69.81855775,Grapes,38,Sandy,Mid,0,0
15.31413469,80.09711412,74.82144653,Grapes,52,Loamy,Early,0,0
21.77466746,80.54942557,69.39630398,Grapes,31,Clay,Late,0,0
26.91624843,80.76838926,69.30927185,Grapes,35,Sandy,Mid,0,0
41.65602996,82.22118237,74.19664838,Grapes,37,Loamy,Mid,1,30
17.98667801,81.17712085,72.37127689,Grapes,59,Clay,Mid,0,0
29.12033769,82.79092939,68.8503047,Grapes,30,Sandy,Late,0,0
34.38922481,83.18392806,71.03001556,Grapes,58,Sandy,Mid,0,0
41.36106301,82.79782954,69.92107482,Grapes,16,Sandy,Early,1,30
35.12158265,82.26890793,69.71518491,Grapes,26,Loamy,Early,1,25
19.6491772,80.15215777,73.69529586,Grapes,29,Loamy,Early,0,0
16.27852801,82.94270065,66.57462809,Grapes,50,Clay,Mid,0,0
21.11903604,80.63399198,69.27779761,Grapes,58,Loamy,Early,0,0
19.2077707,82.9042841,66.83113717,Grapes,29,Loamy,Mid,0,0
25.96308415,82.57813624,70.31782647,Grapes,31,Sandy,Early,0,0
25.67385024,81.6212135,74.10919422,Grapes,37,Sandy,Late,0,0
41.94865736,81.15595212,73.06862952,Grapes,49,Sandy,Late,0,0
11.18994268,80.8084305,66.34234944,Grapes,58,Sandy,Late,0,0
17.5438296,82.94703302,73.77063744,Grapes,16,Sandy,Late,0,0
13.05809741,80.28297993,70.75633584,Grapes,10,Sandy,Mid,0,0
9.724457611,83.74765639,74.46411148,Grapes,41,Sandy,Early,1,25
27.92004934,82.93262435,69.92092839,Grapes,22,Clay,Late,0,0
9.535585543,80.73112694,69.44115171,Grapes,39,Clay,Mid,1,25
13.42988625,80.06633966,71.40043037,Grapes,32,Clay,Late,0,0
9.851242629,80.22631717,68.42802444,Grapes,28,Clay,Late,0,0
24.97256132,82.72828653,66.70016285,Grapes,41,Sandy,Mid,0,0
27.23708304,82.94573346,70.42508897,Grapes,39,Clay,Mid,0,0
18.70679077,83.4795292,66.5964488,Grapes,38,Sandy,Early,0,0
9.949929082,82.55138983,66.00817551,Grapes,58,Clay,Early,0,0
26.47330219,80.92254421,53.65742581,Watermelon,54,Loamy,Late,1,20
25.18780042,83.44621709,46.87420883,Watermelon,38,Clay,Late,0,0
25.29954705,81.77527562,57.04147057,Watermelon,39,Clay,Early,1,20
24.74631269,88.30866319,57.95826144,Watermelon,25,Sandy,Early,0,0
26.58740671,81.32563243,41.87540028,Watermelon,49,Clay,Mid,0,0
24.53442564,88.989272,49.11618732,Watermelon,28,Loamy,Early,0,0
26.0713757,88.7285657,57.79652846,Watermelon,27,Sandy,Early,0,0
25.96534238,89.77076659,59.46338556,Watermelon,10,Sandy,Late,0,0
26.22338015,85.34866045,54.60159289,Watermelon,23,Clay,Early,0,0
24.41311871,89.81574032,44.07843475,Watermelon,56,Sandy,Late,0,0
26.49195283,80.04678201,57.72799157,Watermelon,59,Sandy,Early,0,0
24.04355803,84.18406764,53.78929956,Watermelon,11,Sandy,Mid,0,0
25.5421695,83.31883376,57.57343233,Watermelon,37,Sandy,Early,0,0
26.74550678,83.9195902,40.794305,Watermelon,58,Sandy,Early,0,0
25.7131428,80.22972777,43.08961827,Watermelon,59,Sandy,Early,0,0
25.76484262,84.1726996,44.22066914,Watermelon,39,Loamy,Late,0,0
26.79489868,89.64815231,57.74091817,Watermelon,47,Clay,Mid,0,0
24.9004602,89.73524177,57.44942094,Watermelon,13,Loamy,Early,1,20
26.80750629,88.22874955,58.79889057,Watermelon,10,Sandy,Late,0,0
25.11189154,80.02621335,44.20656987,Watermelon,17,Sandy,Mid,0,0
26.2148837,87.6883982,59.65590798,Watermelon,38,Clay,Late,0,0
24.9103226,86.97190046,49.48575692,Watermelon,48,Loamy,Late,0,0
25.79448878,84.26830701,56.45229202,Watermelon,12,Clay,Mid,0,0
25.26931156,87.55055105,40.12650421,Watermelon,41,Loamy,Early,0,0
25.76402693,87.5931128,46.05122728,Watermelon,19,Sandy,Late,0,0
25.85483596,89.13163965,46.85176955,Watermelon,19,Clay,Late,0,0
24.33528185,81.44030363,48.32113628,Watermelon,28,Clay,Early,0,0
25.37601283,80.99313508,57.23028471,Watermelon,55,Sandy,Early,0,0
24.86094646,85.05318563,55.29563514,Watermelon,43,Clay,Mid,0,0
24.71885473,88.94568335,48.45978627,Watermelon,42,Loamy,Mid,0,0
24.21495706,84.20576992,48.01138482,Watermelon,32,Loamy,Mid,0,0
25.81692236,82.043255,54.82963379,Watermelon,37,Loamy,Early,0,0
24.47018505,84.16390229,57.26773002,Watermelon,41,Loamy,Late,0,0
24.13078816,84.84494575,51.19470197,Watermelon,59,Sandy,Late,0,0
26.1793464,86.52258079,49.43050977,Watermelon,16,Clay,Mid,0,0
26.17668721,86.7295205,53.33484977,Watermelon,38,Loamy,Early,0,0
26.03867719,84.6378378,44.3993381,Watermelon,17,Sandy,Late,0,0
26.53259325,82.39053979,54.30660782,Watermelon,10,Clay,Mid,0,0
26.81938687,87.8274604,46.06193778,Watermelon,12,Clay,Late,0,0
25.50405534,81.40297428,48.47833278,Watermelon,33,Sandy,Late,0,0
26.20234499,80.38266489,56.47941847,Watermelon,32,Sandy,Early,0,0
25.13735887,89.28272716,43.52897517,Watermelon,17,Loamy,Early,0,0
25.92030221,83.47202566,42.10681516,Watermelon,56,Clay,Late,0,0
26.6634609,89.98405233,57.40847165,Watermelon,46,Clay,Mid,0,0
24.06731461,81.64075303,51.75212401,Watermelon,12,Sandy,Early,0,0
24.6774157,82.75411437,57.05709413,Watermelon,42,Clay,Late,0,0
26.11440416,87.64081095,58.48160844,Watermelon,37,Loamy,Early,0,0
26.81530456,87.65694462,55.74073582,Watermelon,56,Clay,Early,0,0
25.15623099,80.27525115,55.49541453,Watermelon,17,Sandy,Early,0,0
25.2801372,83.15393658,49.29456609,Watermelon,43,Sandy,Late,0,0
26.22005978,80.90127035,49.08553937,Watermelon,44,Loamy,Mid,0,0
24.92093261,80.61750795,50.55710813,Watermelon,41,Loamy,Mid,0,0
26.21667586,81.01009354,54.65423596,Watermelon,33,Clay,Mid,0,0
26.81383586,87.21986949,51.70497792,Watermelon,23,Clay,Early,0,0
24.31334971,87.47409052,48.11248366,Watermelon,41,Sandy,Late,0,0
24.29105004,88.04541346,51.26046418,Watermelon,55,Loamy,Early,1,20
24.42998931,86.33904774,48.58241822,Watermelon,52,Loamy,Mid,0,0
25.66576039,88.6984228,54.22722466,Watermelon,25,Loamy,Mid,0,0
25.07803672,83.46230461,56.39962921,Watermelon,13,Clay,Late,0,0
24.88910524,85.87059083,51.70699144,Watermelon,46,Loamy,Early,0,0
25.42900869,82.91481799,56.34144589,Watermelon,30,Sandy,Mid,0,0
24.37118217,87.1269128,44.63907691,Watermelon,23,Sandy,Late,0,0
26.4930645,88.59143088,46.06382209,Watermelon,40,Clay,Early,0,0
25.83202912,89.00481725,45.24690619,Watermelon,57,Clay,Early,0,0
24.41592661,89.39655519,40.32161859,Watermelon,27,Loamy,Mid,1,25
24.37190239,81.2514818,44.20899581,Watermelon,16,Clay,Mid,0,0
24.24782473,83.03687902,54.7657624,Watermelon,19,Sandy,Early,0,0
24.64458469,85.49938185,48.31219031,Watermelon,16,Loamy,Early,0,0
24.89681131,86.10782926,53.14626213,Watermelon,42,Sandy,Mid,0,0
25.41864024,81.12122989,49.52320689,Watermelon,32,Loamy,Early,0,0
26.26028739,86.14585891,58.97878791,Watermelon,30,Clay,Mid,0,0
24.90123934,87.20772913,46.59207341,Watermelon,28,Loamy,Early,0,0
24.84740848,89.20454622,59.67927244,Watermelon,57,Loamy,Mid,0,0
26.98212846,86.70068316,42.91292205,Watermelon,28,Sandy,Late,0,0
26.90435747,86.25426228,59.75980023,Watermelon,45,Sandy,Mid,0,0
25.86475496,86.67468041,41.16554802,Watermelon,38,Loamy,Mid,0,0
26.70607759,81.14149505,51.51033554,Watermelon,27,Clay,Late,0,0
26.44019475,80.91934337,47.81847573,Watermelon,11,Clay,Early,0,0
26.283443,84.42478917,50.78669728,Watermelon,10,Sandy,Late,0,0
26.84366082,83.85039964,40.228644,Watermelon,56,Clay,Mid,0,0
26.03967219,83.9862443,43.87712348,Watermelon,14,Sandy,Early,0,0
24.92994759,85.00802358,48.75859458,Watermelon,29,Clay,Late,0,0
25.50736962,84.24340241,44.2068997,Watermelon,20,Loamy,Early,0,0
25.4438391,87.9392312,57.51549686,Watermelon,51,Sandy,Early,0,0
26.12588914,86.5507939,40.71210074,Watermelon,11,Sandy,Late,0,0
25.10474753,87.5267616,59.26519444,Watermelon,12,Loamy,Early,0,0
26.27520631,86.63249555,54.38748495,Watermelon,32,Sandy,Late,0,0
26.27061608,83.09194521,46.76837499,Watermelon,21,Clay,Mid,0,0
26.73690828,87.82430156,47.46447019,Watermelon,29,Clay,Early,1,20
25.04746944,85.5667282,56.72496677,Watermelon,14,Sandy,Mid,0,0
24.69368934,85.56967628,48.99390828,Watermelon,46,Clay,Mid,0,0
24.54356968,84.60808277,42.00660251,Watermelon,47,Sandy,Early,0,0
25.89762315,81.96664832,54.49960057,Watermelon,39,Loamy,Late,0,0
26.6333118,84.31756844,56.31866159,Watermelon,18,Sandy,Early,0,0
25.35794749,80.45846265,47.72078245,Watermelon,43,Loamy,Mid,0,0
25.28784623,89.63667876,58.28697664,Watermelon,53,Clay,Mid,0,0
26.63838589,84.69546874,48.32428609,Watermelon,44,Loamy,Late,0,0
25.3310446,84.30533791,41.53218699,Watermelon,31,Clay,Early,0,0
26.89750174,83.89241484,43.97193745,Watermelon,53,Sandy,Mid,0,0
26.98603693,89.4138489,58.54876687,Watermelon,33,Clay,Mid,0,0
27.57826922,94.11878202,28.08253201,Muskmelon,26,Sandy,Mid,0,0
27.82054812,93.03555162,26.32405487,Muskmelon,19,Sandy,Late,0,0
29.09910406,94.22237826,22.52497327,Muskmelon,39,Loamy,Mid,1,25
28.04943594,90.83130708,20.76223014,Muskmelon,55,Loamy,Mid,0,0
29.91690582,94.55695552,28.16057247,Muskmelon,32,Loamy,Early,0,0
29.86895762,93.25103208,26.26243014,Muskmelon,41,Loamy,Early,0,0
29.17220859,92.21405224,21.30290472,Muskmelon,26,Clay,Mid,1,25
29.24908541,90.06998135,25.93496537,Muskmelon,59,Clay,Mid,0,0
27.76317235,90.35567642,25.21609113,Muskmelon,26,Clay,Early,0,0
28.82629037,94.26765349,26.23838511,Muskmelon,23,Sandy,Late,0,0
28.52379742,92.09688432,29.86681385,Muskmelon,18,Clay,Late,0,0
29.06785065,90.97685539,29.1194739,Muskmelon,49,Clay,Late,0,0
29.08417927,90.73891887,25.33014238,Muskmelon,11,Clay,Late,0,0
28.47090661,94.79453182,21.08484101,Muskmelon,54,Loamy,Late,0,0
28.27973674,90.38971208,21.58992507,Muskmelon,34,Clay,Late,0,0
28.47212559,91.21322065,20.88620369,Muskmelon,48,Sandy,Late,0,0
29.68846716,94.30111601,26.83924845,Muskmelon,18,Loamy,Late,0,0
27.02415146,91.66737633,21.26034986,Muskmelon,31,Sandy,Early,0,0
29.09588297,94.16748386,26.70581328,Muskmelon,52,Clay,Late,0,0
29.69238699,92.58862544,29.1102594,Muskmelon,55,Loamy,Late,0,0
28.20619412,92.86798698,28.78654515,Muskmelon,13,Sandy,Late,0,0
29.05248036,93.92217834,23.66620626,Muskmelon,35,Clay,Mid,0,0
29.57240298,93.61870344,27.56918621,Muskmelon,38,Sandy,Early,0,0
29.10968327,92.43510994,27.95602304,Muskmelon,54,Sandy,Early,0,0
28.20480805,92.91440379,20.36001144,Muskmelon,43,Sandy,Early,0,0
29.11858526,92.12543021,24.52020164,Muskmelon,32,Clay,Late,0,0
29.62800691,90.10051615,23.69586761,Muskmelon,46,Clay,Late,0,0
29.81196601,90.36881284,22.68766503,Muskmelon,20,Sandy,Mid,0,0
27.72338349,90.93897939,22.81863447,Muskmelon,15,Loamy,Early,0,0
29.26092798,92.92367701,28.70627683,Muskmelon,27,Loamy,Late,0,0
29.72791119,94.29753295,26.52364146,Muskmelon,30,Clay,Early,0,0
28.91105641,90.78413842,23.44398467,Muskmelon,51,Clay,Mid,0,0
28.96361426,93.88482153,23.56130173,Muskmelon,45,Clay,Mid,1,25
28.59052369,91.33617236,29.44008034,Muskmelon,50,Clay,Mid,0,0
27.33897716,90.69759008,28.69113835,Muskmelon,47,Clay,Early,0,0
29.90415889,90.75284363,25.37828397,Muskmelon,43,Loamy,Late,0,0
27.42711692,90.02696201,21.7508774,Muskmelon,26,Clay,Late,0,0
29.55657523,90.70937262,28.36535596,Muskmelon,46,Sandy,Mid,0,0
29.84070774,93.76312893,23.28207838,Muskmelon,34,Sandy,Late,0,0
28.53545677,91.72742702,25.1290048,Muskmelon,47,Loamy,Mid,0,0
27.11535046,94.86907886,26.51924782,Muskmelon,21,Sandy,Early,0,0
27.84492803,91.60666594,26.47844429,Muskmelon,32,Loamy,Mid,0,0
29.03157242,91.82172592,24.93861254,Muskmelon,51,Loamy,Early,0,0
27.82424457,90.56698742,21.19014526,Muskmelon,31,Sandy,Mid,0,0
27.72653142,92.00687531,20.21126747,Muskmelon,30,Clay,Late,0,0
28.69708334,94.30759855,22.21807088,Muskmelon,36,Sandy,Late,0,0
29.73019662,90.97015715,20.49035619,Muskmelon,40,Sandy,Mid,0,0
29.54097171,92.91778307,21.9653077,Muskmelon,15,Loamy,Late,0,0
28.80311922,91.78336933,25.16359891,Muskmelon,36,Sandy,Late,0,0
27.29035669,90.53330091,23.49535234,Muskmelon,49,Loamy,Late,1,20
27.46583649,94.87679041,27.27899847,Muskmelon,43,Clay,Early,0,0
29.49401389,94.72981338,26.30820876,Muskmelon,21,Clay,Late,0,0
27.79161808,92.51054946,26.85422624,Muskmelon,54,Clay,Early,0,0
29.12533739,91.52291141,21.90440445,Muskmelon,16,Sandy,Mid,0,0
27.93114233,93.56161439,20.66127836,Muskmelon,19,Loamy,Late,0,0
29.45771748,92.12534736,20.76212031,Muskmelon,54,Clay,Late,0,0
27.96872279,92.17444796,28.94766949,Muskmelon,26,Loamy,Late,0,0
29.48882958,91.07574233,26.01909355,Muskmelon,35,Loamy,Mid,0,0
29.47156259,90.77069618,28.75226067,Muskmelon,30,Clay,Early,0,0
27.0767265,90.14362622,24.4514648,Muskmelon,37,Clay,Early,0,0
27.30008597,90.80015308,25.09484511,Muskmelon,55,Loamy,Late,0,0
29.82729394,90.79007335,22.84203589,Muskmelon,11,Clay,Mid,1,25
29.93061247,93.22980899,24.34814338,Muskmelon,52,Loamy,Mid,0,0
29.94349168,93.90741192,20.39020503,Muskmelon,10,Loamy,Mid,0,0
28.03306461,91.47355778,21.17924769,Muskmelon,45,Clay,Mid,0,0
29.8843055,94.0371147,21.0000988,Muskmelon,35,Sandy,Mid,0,0
27.7058373,92.91185695,22.06207161,Muskmelon,38,Clay,Early,0,0
29.78714005,94.65343534,27.8659442,Muskmelon,30,Sandy,Early,0,0
28.57819995,92.86597437,27.5987178,Muskmelon,20,Loamy,Early,0,0
29.48069921,90.33698678,26.0365768,Muskmelon,49,Loamy,Late,0,0
27.51492243,94.96218673,21.01796432,Muskmelon,20,Sandy,Mid,0,0
28.05457761,94.81637388,21.84869328,Muskmelon,45,Loamy,Late,0,0
29.03167341,93.12603235,24.15591199,Muskmelon,58,Sandy,Mid,0,0
28.5854649,91.89216849,26.88372572,Muskmelon,48,Sandy,Early,0,0
27.08808014,93.42402083,25.32159689,Muskmelon,49,Loamy,Late,1,20
27.99611732,90.84660317,21.61893763,Muskmelon,44,Sandy,Early,0,0
27.87317436,91.14849627,24.05207925,Muskmelon,43,Clay,Mid,0,0
28.96586565,90.71832938,22.25838137,Muskmelon,56,Clay,Mid,0,0
28.87726019,92.48839665,24.44267592,Muskmelon,33,Loamy,Mid,0,0
29.17052093,94.19790371,22.06994464,Muskmelon,31,Loamy,Early,0,0
